id,date,ticker,emo_label,senti_label,text
103871,2020-07-17,NFLX,amusement,bullish,Netflix raise ur hand if u shorted yesterday at 450 [face with tears of joy] !!
103872,2020-07-17,NFLX,disgust,bullish,Netflix got in on the 12% dip [face savoring food]
103873,2020-07-17,DIS,panic,bearish,Disney they have to let this one go. [chart decreasing]
103874,2020-07-17,NFLX,anxiety,bullish,Netflix I’m looking for a good entry point. This looks messy. [face with monocle]
103875,2020-07-17,AAPL,disgust,bearish,Apple interesting new trait of long dated puts getting less valuable while prices are falling [face with tears of joy] Big old scam of a market.
103876,2020-07-17,FB,optimism,bullish,Facebook just made my weekly stock purchase [flexed biceps] ... 5 year plan all in on Facebook
103877,2020-07-17,AAPL,excitement,bearish,Apple lol morgan stanley is wild for all these price hikes [face with tears of joy]
103878,2020-07-17,MSFT,disgust,bearish,Microsoft large revenues from china.... u don’t have to go their to grow [thumbs down]
103879,2020-07-17,TSLA,anger,bearish,Tesla Gonna take a [pile of poo] on earnings. Lots of people gonna get [fire]
103880,2020-07-17,CCL,optimism,bearish,"Carnival Is it gonna break $15 today? I think so! [money bag] BUY these dips fellas! Average down, it'll be okay."
103881,2020-07-17,CCL,optimism,bearish,"Carnival V shaped recovery haha [face with tears of joy] Come on, I was born on a Thursday but it wasn’t yesterday. It will take years before cruising will recover."
103882,2020-07-17,CCL,amusement,bearish,Carnival It was a bad week to stop sniffing glue!! Down 9'gs this last week. Well there's always next week!! [winking face] [smiling face with open hands]
103883,2020-07-17,TSLA,belief,bullish,Tesla kramer said if this goes down. this would be a good buy into weakness due to battery day. [flexed biceps light skin tone] [rocket] [full moon]
103884,2020-07-17,TSLA,disgust,bullish,Tesla up big AH you guys are in trouble [face with tears of joy]
103885,2020-07-18,NFLX,belief,bearish,"Netflix About to get sued by Monique. Waiting for the drop soon so maybe I could buy a little, idk yet! [man shrugging] [money mouth face]"
103886,2020-07-18,BA,confusion,bearish,Boeing is it too much to ask or a little positive news so this stock can move up to $200 [thinking face]
103887,2020-07-18,TSLA,optimism,bullish,Tesla Just to give bears something to sleep on.... If Elon Musk arguably one of the most intelligent of our time decided this was the quarter to issue short shorts [shorts] and sell out... probably gonna be profitable.
103888,2020-07-18,BA,optimism,bearish,Boeing say it with me “bagholding is fun”! [briefcase]
103889,2020-07-18,TSLA,excitement,bullish,Tesla NEW PRODUCT LINE! [ox] [bullseye] This will push the price!
103890,2020-07-18,PFE,optimism,bullish,Pfizer Jumped on in with you guys and picked up a few cheap af lotto type calls for October. [crossed fingers]
103891,2020-07-20,AAPL,surprise,bullish,Apple Covid 19 Vaccine by November this Year. Just in time for PS5 & Iphone 12 Pro Max 5G for the whole Family [rocket] [partying face]
103892,2020-07-20,AAPL,anxiety,bullish,Apple another stimulus payment coming... just in time for the new iPhone [face with monocle]
103893,2020-07-20,AAPL,anxiety,bullish,Apple that 1 minute gap tho [drooling face]
103894,2020-07-20,AAPL,confusion,bullish,Apple big momentum but calls barely moving [thinking face]
103895,2020-07-20,TSLA,excitement,bullish,Tesla praying it goes up just by 10 dollars tomorrow. That’s all I’m hoping and I’ll be happy [red heart]
103896,2020-07-20,BA,excitement,bearish,Boeing puts for Wednesday [call me hand medium light skin tone] LEGGGGOOOOO!! $170 maybe??
103897,2020-07-20,MSFT,optimism,bullish,Microsoft won’t be surprised this pops $250 or better before end of year. Those calls are easy money. This looks immune to the pandemic. Get [money bag]
103898,2020-07-20,AMZN,excitement,bullish,Amazon Shorts are kissing the floor [shushing face] [chart increasing with yen] [money with wings]
103899,2020-07-20,TSLA,optimism,bullish,Tesla what is going on? Thought ER week is usually flat! Good for us [money bag]
103900,2020-07-20,TSLA,anger,bullish,Tesla my only complaint is “where is my short shorts i ordered them when they hit and still waiting for the shipping info. [woman shrugging light skin tone]
103901,2020-07-20,TSLA,excitement,bullish,"Tesla 'its too high imo"" ultimate bear trap [face with tears of joy] [rocket]"
103902,2020-07-20,TSLA,disgust,bullish,Tesla Elon just stuck that [rocket] landing like he’s been sticking it to the shorts. [face with tears of joy]
103903,2020-07-20,MSFT,optimism,bullish,Microsoft Calls tomorrow will go brrrrr [money bag]
103904,2020-07-20,DIS,disgust,bearish,Disney oh so this is what President Trump meant by “It’s under control” [face with tears of joy]
103905,2020-07-20,TSLA,excitement,bullish,"Tesla Will this break $2,000 this week? [rocket]"
103906,2020-07-20,MSFT,belief,bullish,Microsoft fomo going to kick in hard tomorrow this thing could hit $223 by close tomorrow [rocket]
103907,2020-07-20,TSLA,excitement,bullish,Tesla tomorrow this musk fella will be third richest in the world. (Today he jumped to #5). Thursday #1. And next month his net worth will exceed that of the next 100 billionaires COMBINED [face with tears of joy]
103908,2020-07-21,BA,anxiety,bearish,Boeing with so many people being bullish in here. Im a little scared with my puts [expressionless face]
103909,2020-07-21,AAPL,excitement,bullish,Apple this should have been $400 last week but MM algos was holding it back let’s go to the moon [rocket]
103910,2020-07-21,AAPL,ambiguous,bullish,Apple atleast this we are attempting to break 400 from 393 and not from 382 lol [face with tears of joy]
103911,2020-07-21,TSLA,anxiety,bullish,"Tesla wow an 11$ dip is a jip, at least gimme a 100 discount.... [face with raised eyebrow]"
103912,2020-07-21,NFLX,amusement,bullish,Netflix come on you dirty girl [kiss mark]
103913,2020-07-21,NKE,ambiguous,bearish,Nike Let’s “run” this over inflated garbage shoe company into the ground - queue up the puts and down she goes!!!! [face with tears of joy]
103914,2020-07-21,TSLA,optimism,bullish,"Tesla saw the Tesla call trade yesterday, watched it go by Didn’t miss it today [smiling face with sunglasses]"
103915,2020-07-21,TSLA,anxiety,bullish,they said the exact same thing about Tesla and look where it is now [grinning squinting face] i dont believe a word motley says
103916,2020-07-21,TSLA,amusement,bullish,Tesla load up here thank you [star struck]
103917,2020-07-21,AMZN,surprise,bullish,Amazon #AMZN yuge winner wohoo 50% Boom [collision] [rhinoceros]
103918,2020-07-21,TSLA,amusement,bullish,Tesla That dip was a gift... Load em up !!!! [grinning face]
103919,2020-07-21,TSLA,anxiety,bullish,Tesla it is hilarious how shorters and bears try to scare Tesla holders... time and time again they learn their lesson. Don’t mess with Elon and Tesla. Clear short attack at 12:55pm... someone’s gonna be covering [fire] [rocket] [full moon face]
103920,2020-07-21,NVDA,excitement,bullish,NVIDIA Got in. Aiming for the 500$ [rocket]
103921,2020-07-21,MSFT,optimism,bullish,"Microsoft it’s all to get money out of retail so they Big guys can make money .... if it’s red before ER , a good ER can really blast this one [index pointing up]"
103922,2020-07-21,DIS,confusion,bearish,Disney whaaaat?! Going down?! Inconceivable! [face with tears of joy] Bulls are delusional
103923,2020-07-21,TSLA,anger,bullish,Tesla I didn’t expect this today! [unamused face]
103924,2020-07-21,TSLA,excitement,bearish,Tesla Who picked up PUTS for this week [money with wings] [fire]
103925,2020-07-21,TSLA,belief,bearish,Tesla [face with tears of joy] selling Tesla’s at a fleet discount and then denying it wall street is starting to catch onto the BS. I think next week will be brutle.
103926,2020-07-21,TSLA,optimism,bearish,Tesla lol this is going to fall so hard... keep chasing [ewe]
103927,2020-07-22,TSLA,confusion,bearish,Tesla Please someone in SEC investigates Tesla's China sale. [thinking face]
103928,2020-07-22,BA,anxiety,bullish,Boeing [fire] FAA approval coming for maxx = announcement and its runs to $230+
103929,2020-07-22,AAPL,confusion,bearish,Apple everyone and their mom said this will go up tomorrow. [thinking face]
103930,2020-07-22,MSFT,confusion,bearish,Microsoft everyone and their mom said this will go up tomorrow. [thinking face]
103931,2020-07-22,TSLA,ambiguous,bearish,"All you Tesla ”homies” better be prepared, I see big changes! [grinning face with smiling eyes] Another -5%, at least [grinning squinting face]"
103932,2020-07-22,TSLA,ambiguous,bearish,Tesla [face with tears of joy] hey robbinhooders! How do you like buying options from people with real accounts who write them?
103933,2020-07-22,TSLA,ambiguous,bearish,Tesla Sold more cars in Q2 than they produced - yet lowered the price of the Y by $3k - what does that tell you ? Q2 shutdown on production and they lower prices ? [grinning face]
103934,2020-07-22,TSLA,excitement,bearish,Tesla Allen you a cool dude [smiling face with sunglasses] but Tesla is way over priced. The truck is a little deloreanish...
103935,2020-07-22,AMZN,belief,bearish,"Amazon Support at $3,084; if that breaks than a strong sell off to $2,900! Strong Resistance at $3,200 if it breaks then new all time highs. However there was a clear double top that formed on the daily chart. Long term I’m bullish short term I’m bearish [bear]"
103936,2020-07-22,TSLA,anxiety,bearish,Tesla see you at 1000$ or less [red triangle pointed down] [fast down button] [down right arrow] [down arrow] [paintbrush] [eggplant] [hiking boot] [crayon] :man’s_shoe::man’s_shoe: [chart decreasing] [right arrow curving down] [down left arrow] [dagger]
103937,2020-07-22,MSFT,anxiety,bearish,Microsoft decreasing size when market open [money bag]
103938,2020-07-22,TSLA,ambiguous,bearish,Tesla Cult members.... let the games begin!!!! [bear]
103939,2020-07-22,MSFT,anxiety,bearish,Microsoft 200 before ER and 150 after [squinting face with tongue]
103940,2020-07-22,TSLA,amusement,bearish,Tesla liking these put premiums for Friday. Think I will get some more [money mouth face]
103941,2020-07-22,TSLA,ambiguous,bearish,Tesla yeah it looks like it's going up [rolling on the floor laughing]
103942,2020-07-22,TSLA,excitement,bearish,Tesla How far will it drop after ER [face with tears of joy] [rolling on the floor laughing]
103943,2020-07-22,TSLA,ambiguous,bearish,"Tesla I’m Digging this, puts are up with the price action [face with tears of joy] ."
103944,2020-07-22,PFE,anxiety,bullish,Pfizer Break 38.30 and we are going to retest the high of day [man astronaut]
103945,2020-07-22,KO,optimism,bullish,Coca-Cola blast off has been initiated [raising hands]
103946,2020-07-22,TSLA,disgust,bearish,"Tesla Ladies and gentlemen this is your captain speaking but we have come to our final destination... Bears [bear] are now in control! Hype stock, calls will get burnt [fire]"
103947,2020-07-22,TSLA,excitement,bearish,Tesla July 1st here we come [man facepalming light skin tone] [face with tears of joy] [ewe]
103948,2020-07-22,TSLA,disgust,bearish,Tesla imagine buying today at $1550+ today not having a clue about what is about to happen tonight [face with tears of joy]
103949,2020-07-22,TSLA,amusement,bearish,Tesla time to buy some puts [smiling face with hearts]
103950,2020-07-22,TSLA,surprise,bearish,Tesla Wow [flushed face] this thing is going to break so hard. Company is great but those that got in at this price are going to hurt the most. Would like this to succeed but this thing is a huge risk with no ER numbers yet. Will see!!
103951,2020-07-22,PFE,optimism,bullish,Pfizer added here for Long. Vaccine deal news is making a hype [police car light]
103952,2020-07-22,MSFT,ambiguous,bearish,Microsoft going below 200 before midnight. [face with tears of joy]
103953,2020-07-22,BKNG,optimism,bearish,"Booking Oh yeah, hope this tanks [middle finger]"
103954,2020-07-22,TSLA,excitement,bearish,Tesla LOOL I’m not invested in tesla but I think the bulls are getting a little to greedy [face with tears of joy]
103955,2020-07-22,TSLA,disgust,bearish,Tesla shorting 70 shares at 1610 (paper) [rolling on the floor laughing]
103956,2020-07-22,TSLA,disgust,bearish,Tesla get ready to go under 1k [rolling on the floor laughing]
103957,2020-07-22,TSLA,surprise,bearish,Tesla lotto put [eyes] ER is already priced in
103958,2020-07-22,PFE,amusement,bullish,Pfizer Like this one a lot! I will continue loaded!! [money bag] [wrapped gift] [red heart] [party popper]
103959,2020-07-22,TSLA,amusement,bearish,Tesla The last Puts are the Best [face savoring food]
103960,2020-07-22,TSLA,ambiguous,bullish,Tesla let’s get this show on the road [grinning face with big eyes]
103961,2020-07-22,TSLA,disgust,bullish,"Tesla They sold short shorts, lowered the model Y price, and announce 2 new factories I think it's gonna be good [face with tears of joy]"
103962,2020-07-22,TSLA,disgust,bullish,Tesla Harumph. .Harumph. .Harumph. ..... I didn't get a Harumph out that guy .....! [smiling face with open hands]
103963,2020-07-22,MSFT,optimism,bullish,Microsoft just be a long and you’ll be fine. In it since 84 [victory hand medium skin tone]
103964,2020-07-22,TSLA,belief,bullish,"Tesla earnings beat, guidance at 530est.. [rocket] lets go"
103965,2020-07-22,TSLA,excitement,bullish,Tesla dont dont ur vibe - congrats Elon and tesla! [rocket]
103966,2020-07-22,TSLA,excitement,bullish,Tesla I’m wearing my short shorts [rocket]
103967,2020-07-22,TSLA,excitement,bullish,"Tesla still going since last ER’s when I posted this! [party popper] 2k on the way, congrats bulls!"
103968,2020-07-22,TSLA,disgust,bullish,"Tesla still not hibernating, talk to u tomorrow [bear]"
103969,2020-07-22,TSLA,amusement,bullish,Tesla this thing is flying [beaming face with smiling eyes] Everyone has something to tweet . Feed went parabolic
103970,2020-07-22,TSLA,amusement,bullish,Tesla it will rap like Kanye West tomorrow [winking face with tongue]
103971,2020-07-22,TSLA,belief,bullish,Tesla imma go burn a couple then go eat some lobster. Dinner and beer is on the bears tonight [clinking beer mugs]
103972,2020-07-22,TSLA,excitement,bullish,"Tesla i just hope elon does not announce an offering, as long as he is cool we [smiling face with sunglasses]"
103973,2020-07-22,MSFT,anxiety,bullish,Microsoft It dropped before the news [face with tears of joy] .. and now it’s easily coming up after the news. Very bullish here it’s going to be green
103974,2020-07-22,TSLA,excitement,bullish,Tesla who's listening? There's gonna be butterflies at the new plant [face with tears of joy] [butterfly] I love you Elon [smiling face with heart eyes]
103975,2020-07-22,PFE,excitement,bullish,"Pfizer hopefully this pos hold gains till tomorrow , [face with tears of joy]"
103976,2020-07-22,TSLA,excitement,bullish,Tesla push for 1800s bulls [rocket]
103977,2020-07-22,MSFT,disgust,bullish,Microsoft lol I can’t wait to buy September calls [zany face] [drooling face]
103978,2020-07-23,TSLA,amusement,bullish,Tesla breh telsa gon be ripping breh [rocket]
103979,2020-07-23,TSLA,disgust,bullish,Tesla I feel like all the people saying all options are 100% screwed are just mad they missed out on them [eyes]
103980,2020-07-23,TSLA,disgust,bullish,Tesla this is going to explode tomorrow [collision] [flushed face] [rocket]
103981,2020-07-23,TSLA,excitement,bullish,Tesla For the win!!! Stupid Robinhooder here again!!! [rocket] [collision]
103982,2020-07-23,MSFT,ambiguous,bullish,Microsoft pop smoke on are side [smiling face with sunglasses]
103983,2020-07-23,TSLA,depression,bullish,Tesla I’m still wondering why there is any bearish post all of you look so stupid [loudly crying face]
103984,2020-07-23,MSFT,belief,bullish,Microsoft A once in a lifetime pandemic can’t even create a speed bump for Mr. softie. DAYUMMMM [face with tears of joy] Please try very hard bears because I need to build a bigger position.
103985,2020-07-23,TSLA,excitement,bullish,Tesla Now we get Upgraded PTs.....Let’s get the [party popper] started! [partying face]
103986,2020-07-23,TSLA,anxiety,bullish,Tesla when you see red on this ST board.. expect green soon after. [grinning face with sweat]
103987,2020-07-23,PFE,confusion,bullish,Pfizer 50+ dollar stock by sept? [woman shrugging]
103988,2020-07-23,TSLA,excitement,bullish,Tesla This PM amateur hour is comical. Bears trying so hard to walk this down. Anyone still short here better be ready to cover over $1700 bc that’s where this is going and soon [rocket]
103989,2020-07-23,TSLA,disgust,bullish,Tesla hope you clowns loaded up on puts when it broke 1650 [face with tears of joy]
103990,2020-07-23,TSLA,excitement,bullish,Tesla I bought 40 shares @ 1700 yesterday...am I bag holding or will it rip to 2K EOW? [rocket]
103991,2020-07-23,TSLA,belief,bullish,"Tesla Now all the naysayers are out, lets head back up [rocket] [fire]"
103992,2020-07-23,TSLA,optimism,bullish,Tesla fu [copyright] kery full effect as this s&p interview goes on
103993,2020-07-23,MSFT,disgust,bullish,"Microsoft lol I’m 45% MSFT now, ride or die [grimacing face] [rocket] [smiling face with sunglasses] [fire]"
103994,2020-07-23,PFE,belief,bullish,"Pfizer [water wave] bout to reverse, slap that ask [cowboy hat face]"
103995,2020-07-23,TSLA,ambiguous,bullish,Tesla wow ripper heads off them bears [bear]
103996,2020-07-23,AAPL,disgust,bullish,Apple Bears fantasizing about 370’s but forget that it’s Apple and ER’s are next week [rolling on the floor laughing] Just but further expiration calls this’ll hit 400
103997,2020-07-23,BA,anxiety,bullish,Boeing looks like news won’t matter anymore .. every bad news is good and good news is excellent.. only upside [check mark button]
103998,2020-07-23,BA,optimism,bullish,Boeing This is it boys. Get ready for the re test [rocket] 190
103999,2020-07-23,TSLA,anxiety,bullish,Tesla. Adding shares! THANKS SUCKERS [red exclamation mark]
104000,2020-07-23,PFE,excitement,bullish,Pfizer Good entry at $38 to swing up to $40 and beyond [rocket]
104001,2020-07-23,BA,excitement,bullish,Boeing time to buy [slightly smiling face] making a great profit on rinse and repeats!!!
104002,2020-07-23,TSLA,excitement,bullish,Tesla probably today after market and then tomorrow in pre market gonna explode crazy like Elon [grinning face] [person running light skin tone] [fire] [collision] [rocket]
104003,2020-07-23,DIS,disgust,bullish,Disney the reversal is going to be epic [face with tears of joy] shorts gonna be so disappointed
104004,2020-07-23,BA,confusion,bullish,Boeing crooks tricks that’s all I see! [face with monocle]
104005,2020-07-23,MSFT,anxiety,bullish,Microsoft Bill will save the World. MSFT is a cash cow. $260 stock by end of September. You can go ahead and buy your calls. [chart increasing] [check mark button] [red heart]
104006,2020-07-23,MSFT,disgust,bearish,Microsoft I am selling all my Microsoft products after this horse [pile of poo] wait I don’t own any...
104007,2020-07-23,TSLA,anxiety,bearish,Tesla so bleed... yes.. yes slow bleed [drop of blood] to a point where... heart has nothing left to pump... Wow!
104008,2020-07-23,AMZN,depression,bearish,Amazon wow I bought a straddle thinking it was earnings. Why am I trading [man facepalming light skin tone]
104009,2020-07-23,TSLA,optimism,bearish,Tesla Wait until we have introduced Selling Preasure [smiling face with open hands]
104010,2020-07-23,TSLA,anger,bearish,"Tesla Bulls here became pigs, and pigs get slaughtered [kitchen knife] [pig] [skull]"
104011,2020-07-23,DIS,ambiguous,bearish,"Disney been away from this room for a week or two. I didn’t happen to miss 125, did I? [winking face]"
104012,2020-07-23,TSLA,disgust,bearish,"Tesla I’m such a greedy mofo, was up 350% at one point today with puts...didn’t take it because I want more. Either way I’m gonna get a 10x tomorrow or they’ll expire worthless. I disgust myself [face with tears of joy]"
104013,2020-07-23,TSLA,ambiguous,bearish,"Tesla 3 900 puts 2 verticals at 700...8/28. Should not have sold those 700’s...500, here we come [call me hand medium dark skin tone]"
104014,2020-07-23,TSLA,belief,bearish,Tesla Switching to puts this morning is paying handsomely [thumbs up] [clapping hands]
104015,2020-07-23,BAC,anxiety,bullish,Bank of America Corporation who bought that dip from 9:45-11 [exclamation question mark]
104016,2020-07-23,TSLA,excitement,bearish,"[police car light] [fire] Tesla Panic Sellers, Profit Takers, People that don't hold over the weekend, Institutions selling, world events will continue the decline on Friday, imo."
104017,2020-07-23,TSLA,disgust,bearish,Tesla raise your hand if u bought at the top thinking this was going to 2k and deserves to be worth more than all automakers combined [face with tears of joy]
104018,2020-07-24,TSLA,disgust,bearish,Tesla You guys are all f*ng mad lads! This is up like 4x from 5 months ago and you are asking why it went down 6%? [rolling on the floor laughing]
104019,2020-07-24,TSLA,disgust,bearish,"Tesla Bwahahahaha bulls clinging onto spacex looking for some sort of justification on why tesla should go up [grinning face with sweat] [rolling on the floor laughing] [face with tears of joy] Its over bulls, you had your fun, the purge is about to begin [ogre]"
104020,2020-07-24,TSLA,confusion,bearish,"Tesla hmmmmm, okay for anyone who likes to pretend charts matter, what's that candle called [man facepalming light skin tone] [face with tears of joy]"
104021,2020-07-24,TSLA,disgust,bearish,Tesla nice close [face with tears of joy] . 900 then 500
104022,2020-07-24,TSLA,excitement,bearish,Tesla puts will be looking lovely if this holds [money mouth face]
104023,2020-07-24,TSLA,disgust,bearish,Tesla when you think it’s going to $2000 [zany face]
104024,2020-07-24,TSLA,depression,bearish,"Tesla Damn, wish I didn’t sell my 1400 puts expiring tomorrow now. [man facepalming medium skin tone]"
104025,2020-07-24,TSLA,anxiety,bearish,Tesla Elon is a great accountant for tricking you suckers into “amazing earnings” when it was really just him attributing the sale of tax credits as “company profit” [clown face]
104026,2020-07-24,TSLA,amusement,bearish,Tesla TESLA IS NOT A CAR COMPANY CLEAR TO EVERYONE? PRICE TARGET 3000 NEXT WEEK [rolling on the floor laughing]
104027,2020-07-24,AMZN,depression,bearish,Amazon [loudly crying face] i don’t see how this is going to get back up ... but it needs to.
104028,2020-07-24,TSLA,excitement,bearish,"Tesla The Volatility is low, the market very calm and slightly bullish, but still, the Suckers Rally is now over. Puts are not for Sale anymore, they will be redeemed in Gold, physical of course [smiling face with open hands]"
104029,2020-07-24,TSLA,anxiety,bearish,Tesla *tip toes into ticker* $200 yet? No. I'll wait. [rainbow] [skull]
104030,2020-07-24,TSLA,ambiguous,bearish,Tesla time to clean house...ALL Tesla stock must go [fire] sale sale sale
104031,2020-07-24,TSLA,anxiety,bearish,"Tesla I need to ask specs, where's the 2K? [face with tears of joy] Elon Flush. PE ratio too high PEG the same."
104032,2020-07-24,TSLA,ambiguous,bearish,Tesla where are the bulls today ? Where are those dude calling 2000$ ?? All gone ? [face with tears of joy]
104033,2020-07-24,TSLA,anxiety,bearish,"Tesla this is dropping as fast as it went up! Just remember, a flying/autonomous vehicle is already priced in [grinning squinting face]"
104034,2020-07-24,TSLA,disgust,bearish,Tesla a lot of these bulls smh. They still think it’s going to 2000 this week. Maybe they’re bots [robot] [rolling on the floor laughing]
104035,2020-07-24,TSLA,disgust,bearish,Tesla I thought mElon was going to save the humanity? What happened? [face with tears of joy]
104036,2020-07-24,AMZN,confusion,bearish,Amazon ok now do we consolidate in the 3200 to 2900 range for a while or do we go further down to have a little more fun? [face with monocle] [thinking face]
104037,2020-07-24,TSLA,ambiguous,bearish,Tesla getting absolutely ROCKED!! I know Elon’s net worth isn’t passed buffets anymore [face with tears of joy]
104038,2020-07-24,TSLA,anxiety,bearish,Tesla who turned the money printer back on [yen banknote] [printer]
104039,2020-07-24,TSLA,excitement,bearish,"Tesla everybody look, it’s the LESSla bulls getting clubbed in the head!! [admission tickets] [popcorn]"
104040,2020-07-24,MSFT,disgust,bearish,Microsoft i really dont get how people think this is bullish [face with tears of joy] must be new to this [rolling on the floor laughing]
104041,2020-07-24,AMZN,anxiety,bearish,Amazon Can you fall back to middle class please [chart decreasing] [bear]
104042,2020-07-24,TSLA,amusement,bearish,Tesla wow [star struck] still holding at this level...it’s about time to wake up and face the reality surrounding the market! Adjust the price..where it belongs...550-650ish.
104043,2020-07-24,TSLA,anger,bearish,Tesla any crackhead analysts think this should be worth 11k [face with tears of joy] Delusional clown [clown face] s
104044,2020-07-24,AMZN,optimism,bearish,"Amazon One can short this a little bit, earnings are priced in and surely everyone will pay for Puts next week [smiling face with open hands]"
104045,2020-07-24,TSLA,anger,bearish,Tesla crab. 1450 call getting wipe out. Should I cut the lost or ride it out [loudly crying face]
104046,2020-07-24,TSLA,amusement,bearish,Tesla My favorite point that I make again and again. Elon Musk thinks it's overvalued at 800 and I agree with that great mind. [smiling face with sunglasses]
104047,2020-07-24,MSFT,depression,bearish,Microsoft even with a 2 weeks left on my calls I don’t this feel can hit $212 [sleepy face]
104048,2020-07-24,MSFT,anxiety,bearish,"Microsoft got big and ballon !!!, be carful of blowing out . Target [bullseye] 114$"
104049,2020-07-24,TSLA,anxiety,bearish,Tesla here’s the end of the trade I’m out. This will squeeze in a few weeks be careful here [rainbow] [bear] [gem stone] [raised back of hand light skin tone]
104050,2020-07-24,TSLA,optimism,bearish,"Tesla ponzi scheme, landing will be really hard...no more barriers to entry, and the Germans are coming! [grinning face with sweat]"
104051,2020-07-24,TSLA,anxiety,bearish,Tesla no vol...is friday..i took of my $ for safe....under 1400at close [prohibited] [no entry]
104053,2020-07-24,TSLA,anger,bearish,"Tesla silly bulls, Trix are for bears [bear]"
104054,2020-07-24,BA,optimism,bearish,Boeing hate to tell ya bulls but this being setup for a huge leg down. Loads of mini bull traps consistently for weeks. That only means one thing [chart decreasing] . $90 will be retested as the market begins to unwind
104055,2020-07-25,TSLA,disgust,bearish,Tesla ye ol bags [backpack] . Going to get heavier. Bring the pig down some more. Totally overpriced. I expect more once nio reports a solid report while undercutting tesla in China.
104056,2020-07-25,AAPL,optimism,bearish,Apple Did you see the evening star in weekly? [astonished face] Bubble burst!
104057,2020-07-25,TSLA,disgust,bearish,Tesla elon having straight up twitter meltdowns. I think they stress is getting to him. That and his company runs on taxpayer money [face with tears of joy]
104058,2020-07-26,AAPL,optimism,bullish,Apple the entire stock market is green tomorrow. The money printers are filled is ink again. A new round of fed pump [fuel pump] is coming your way [tongue] [backhand index pointing up] [OK hand]
104059,2020-07-27,TSLA,optimism,bullish,Tesla funny to see bears call a short here with unemployment money when meanwhile million dollars orders flying in and out. You think you are smarter than WS? [face with tears of joy] [chart increasing]
104060,2020-07-27,AAPL,optimism,bullish,Apple Great day with an $8 move [raising hands] if this breaks $380 we can see $395-400 again before earnings
104061,2020-07-27,BA,depression,bearish,Boeing Earlier people were saying 200+.. Now the realistic target is changed to 175... [rolling on the floor laughing]
104062,2020-07-27,TSLA,disgust,bullish,Tesla the [rainbow] [bear] ’s lose once again
104063,2020-07-28,MSFT,confusion,bullish,Microsoft sold $210 calls that exp this Friday. This AH movement has me thinking it might hit [flushed face] [thinking face]
104064,2020-07-28,TSLA,excitement,bullish,Tesla at this rate the stock price will be at 4000 by 2022 when they start manufacturing the 2.0 [face with tongue] just marvelous [smiling face with heart eyes]
104065,2020-07-28,AAPL,anxiety,bullish,Apple grabbed 10 400C July 31st for Earnings run up. [eyes]
104066,2020-07-28,TSM,anxiety,bullish,TSMC New Highs...Where do you think everyone will flop after earnings on AMD [face with monocle]
104067,2020-07-28,TSLA,disgust,bullish,"Tesla Robinhooders, when it’s 9:30am attack!! [collision] [rocket]"
104068,2020-07-28,AAPL,optimism,bullish,Apple will lead NQ to green today [beaming face with smiling eyes]
104069,2020-07-28,TSLA,excitement,bullish,Tesla funny [bear] they been trying so hard awwww. $30 drop pre market [face with tears of joy] awww. Where’s the last bear that said $300 and crashing blah blah blah. Now it’s $1500 up from $1388 lows yesterday you’ll see what happens next [fire] [rocket] [winking face] letssss go
104070,2020-07-28,NFLX,excitement,bullish,"Netflix 496 again [thumbs up medium light skin tone] i dont see any reasonings for these bears saying its going down to 485, they all rely on hunches and luck, charts dont lie. See you at 505 bears. [chart increasing]"
104071,2020-07-28,TSLA,disgust,bullish,Tesla wow.. what a sell off [sleeping face]
104072,2020-07-28,BA,panic,bearish,Boeing big money hasnt exited yet and they saw 168 support about to break and was like [face screaming in fear] save it save it! Pump n dump!
104073,2020-07-28,TSLA,optimism,bullish,"Tesla not falling for this manipulation drop, it will spike up [chart increasing]"
104074,2020-07-28,TSLA,disgust,bullish,Tesla . . What did you say? [bear] [clown face] [face with rolling eyes] Idiots . .
104075,2020-07-28,TSLA,disgust,bullish,CNBC rolls out Tony S. to pour water on Tesla (again) and remind everyone about a downgrade. What a joke! [face with tears of joy] [rolling on the floor laughing] [grinning face with sweat] [sweat droplets] [money bag] [bear] [fire]
104076,2020-07-28,FB,excitement,bullish,Facebook Earnings beat and updated guidance tomorrow and then comes the price target raises. [rocket]
104077,2020-07-28,TSLA,excitement,bullish,Tesla I love the PUTS IV just getting destroyed. burn [bear] s burnnnnnnn [fire]
104078,2020-07-28,TSLA,disgust,bullish,Tesla those who are waiting $1550 before to buy [clown face]
104079,2020-07-28,TSLA,excitement,bearish,Tesla That’s a beautiful daily candle [red heart]
104080,2020-07-28,TSLA,anxiety,bearish,"Tesla Just hold.....lol, bye bye gains. Tomorrow going to be ugly, mark this post. [victory hand] [man student] [smiling face with smiling eyes] [bullseye]"
104081,2020-07-28,SBUX,anxiety,bearish,Starbucks really who is pumping it. [clown face]
104082,2020-07-28,TSLA,disgust,bearish,Tesla The analyst told her mommy that she was going to be able to afford a Golden teddy [bear] Bear..
104083,2020-07-28,AAPL,anxiety,bearish,Apple I need help understanding this.. why did my putts from EOD yesterday LOSE value?? Even though the stock went down -$6 the value of my put kept decreasing to. [flushed face]
104084,2020-07-28,SBUX,confusion,bearish,Starbucks who is drinking $5 worth coffee with job [loudly crying face]
104085,2020-07-29,TSLA,disgust,bearish,"Tesla until we see flying cars, this stock is overvalued [face with tears of joy]"
